,Close,Open,High,Low,Volume
2023-07-24,94.17834858368964,94.05126670503932,95.16783754317154,94.05126670503932,5371047
2023-07-25,90.5245887437808,90.08157782953816,91.52536154804686,90.08157782953816,8184872
2023-07-26,91.68588683109344,91.48220972327766,92.7742260937003,90.71182190317585,3189921
2023-07-27,91.85144458922092,92.02472256587292,92.43812752518268,91.45803833315756,8427297
2023-07-28,91.48540645526926,91.83167351164832,92.53108914548444,91.31419676377212,4198156
2023-07-31,91.65707073756693,91.23445587581752,93.15422623257784,90.7535794981452,6801038
2023-08-01,88.97027810391525,89.3571235066783,89.99018478811539,87.91385743167099,5822139
2023-08-02,88.72159920867948,89.32297100258451,89.32297100258451,86.42409693295404,5954582
2023-08-03,89.24121398491452,89.42569114825162,89.91433891026682,88.72394230447945,1762371
2023-08-04,91.2641704723141,92.12059153720922,92.12059153720922,90.96683516655604,4257945
2023-08-07,90.60031003428152,90.24978232758173,90.89816979729264,90.24978232758173,9279143
2023-08-08,89.54686362305583,88.98958899817971,89.83462893051794,88.98958899817971,6661064
2023-08-09,88.91767551156077,88.12687716197121,89.29283763872763,88.12687716197121,4768950
2023-08-10,90.183065776283,90.8576550890193,91.63836007149744,89.91666372827324,1142980
2023-08-11,90.6728740533681,90.96954012708532,91.0841066393687,90.52012564452608,7500785
2023-08-14,89.99768728687496,89.97267482772226,90.217422611994,88.81187997707895,1257354
2023-08-15,90.7355793596165,90.86259493717472,91.61034943729466,89.82228713150886,8863438
2023-08-16,90.9130729645399,90.40146462515077,91.9944571380276,89.8767743365535,6954075
2023-08-17,92.27946689153796,93.4079303356778,93.41229683886525,91.0640401290486,8972368
2023-08-18,91.3538303464954,91.41285459617208,91.89957819279586,91.24597022465537,3235883
2023-08-21,90.95050937939972,91.00025694086357,91.58822956016098,89.02067154045966,1764265
2023-08-22,90.46104809020164,90.78931613753544,90.78931613753544,89.91120595015333,7630840
2023-08-23,88.52041217269112,88.73330784995214,89.73819351412237,87.3723072542179,6668889
2023-08-24,88.95786271345418,89.05744393493198,89.09134895656042,88.93751977398911,1308617
2023-08-25,89.35068543075893,88.9975382587112,89.46288885267538,88.45780203667856,1744748
2023-08-28,89.40221413631318,89.61296571142901,89.61296571142901,88.95093418033032,6087692
2023-08-29,89.13232610640691,89.9710722122072,89.9710722122072,88.3830619230671,1734275
2023-08-30,87.28456297133154,87.87173497503908,88.2414418898916,86.80734896570941,7214638
2023-08-31,86.77746760536456,87.46873110977707,88.02710729350859,86.57012838040876,9987114
2023-09-01,86.3747578713304,86.15397721997155,87.75200775893708,86.05791417381253,6439296
2023-09-04,85.37849767714572,84.95604281290701,86.10162055224599,84.95604281290701,7194224
2023-09-05,85.2146319496018,85.16103751909996,86.0594432913675,84.42860350581576,9945326
2023-09-06,85.77370494136218,85.79760360228485,87.62074742364109,84.38813736378216,7024293
2023-09-07,88.2433690881577,88.72614481824553,88.80721046150349,87.95894264686487,7193367
2023-09-08,88.51857078828664,87.76949803762622,89.68975096365665,87.44115946142405,6318331
2023-09-11,88.90479996107194,89.58472178698214,90.36463025452169,87.55227696833461,9741022
2023-09-12,88.84997337231583,88.77977838440904,89.74719558730584,87.96297440513844,3963944
2023-09-13,86.3371567881987,86.15287829886887,86.93128623065333,85.9645080820776,4948401
2023-09-14,86.34598837726698,85.909032614153,88.29087633595498,85.909032614153,1124932
2023-09-15,86.46717092656853,85.75171705304257,87.31607576830362,85.75171705304257,6234259
2023-09-18,89.70524816363861,90.07446177121516,90.07446177121516,88.89458016681122,9656691
2023-09-19,89.49126396648012,89.52407055425583,91.72801373237093,89.20099074547487,7850807
2023-09-20,89.94079739063089,89.36069683100366,92.00128940818044,88.88035960090895,7280757
2023-09-21,89.93893772563426,89.35654768048217,91.18870444116932,88.87075150006562,7784672
2023-09-22,88.40726227579539,88.25883324590369,89.86191426150022,87.99650684319408,4877809
2023-09-25,89.96697345139717,90.71775752767476,90.88694912048511,89.78599619720313,5876709
2023-09-26,91.02669402595726,90.90854531339546,93.24751998386662,90.7688264419123,3592316
2023-09-27,92.15228271809391,91.45969244618666,93.42792171939746,91.45969244618666,6895725
2023-09-28,90.94132691193498,90.82958591029808,91.454153348288,90.40777978396328,9677828
2023-09-29,92.90037721570656,92.7736966031807,93.4529062426204,92.45918992729304,6438757
2023-10-02,90.9933400163098,89.76634639987665,91.76989133746284,89.76634639987665,3664749
2023-10-03,91.83983799247522,91.81490583375114,92.53683677981395,90.60369243472498,7728926
2023-10-04,94.90332425853288,94.79374198551844,95.17018426740974,94.7833858363594,4999453
2023-10-05,93.54069806985616,93.86631621668276,93.86631621668276,91.72701034905816,8246813
2023-10-06,92.7928901447548,93.65074004375847,93.65074004375847,91.86465379762998,3921989
2023-10-09,92.97799066242747,93.50171942641704,93.67901178746196,92.3478370070178,1984156
2023-10-10,92.32229733775104,92.19817522955024,92.58142301676897,91.84784580474692,4713543
2023-10-11,90.22104633111496,89.72188670471915,91.74844968281596,89.72188670471915,2203920
2023-10-12,90.35894420417912,91.52157457857476,91.52157457857476,90.04211854841347,4108591
2023-10-13,88.96429404633417,88.99063567721733,89.84378714581584,88.52909216943279,1747852
2023-10-16,89.64076843721455,89.64701159936885,90.63003438155778,89.0717992353598,6296990
2023-10-17,88.44932039828542,88.43865116048828,88.60843555241694,87.46779842961429,7928655
2023-10-18,90.5499047302704,90.63958751135064,91.81036147439862,90.17881432685476,2821367
2023-10-19,89.53132701762479,89.46670312138298,90.35350806120188,89.3153258379132,4372863
2023-10-20,89.14357375722557,88.88788235011533,90.54357412117407,88.5440175238222,3899033
2023-10-23,90.27594302514468,90.02910199203362,91.1693391578757,88.56080669205365,2578315
2023-10-24,88.65431944312611,88.63980084872344,89.48835373735407,88.53673389791872,8427210
2023-10-25,89.00112618839127,88.7592991052434,89.87555103329933,88.1337841321985,9298852
2023-10-26,90.79068440978745,90.46708562734798,90.994630384081,89.78555829317334,7093073
2023-10-27,88.64691220634624,88.69408576159778,89.1345164076577,88.54019802162333,2349590
2023-10-30,88.9367439841639,88.82335976662614,89.79795801287082,87.0044424324035,6366645
2023-10-31,89.3279092992254,89.99965204557932,89.99965204557932,88.5709252320785,6629905
2023-11-01,90.42015229254775,89.22164682355856,91.62638017667425,89.22164682355856,4045529
2023-11-02,88.78768329385447,89.2722451172623,89.32162369299759,88.70730088988672,6440107
2023-11-03,87.07347288201436,87.61597770810246,87.61597770810246,86.78440607890272,8103260
2023-11-06,87.79871858985146,86.88851356214072,89.1973466751089,86.88851356214072,8081530
2023-11-07,88.23374105540688,88.08255801321195,88.62238839511335,87.60776517615955,3897706
2023-11-08,88.60938674533931,88.44482100859909,88.62678767853852,88.22350494301783,9282356
2023-11-09,89.11416988945021,88.48702370802785,89.60651672605165,88.48702370802785,4201473
2023-11-10,88.24972939587836,87.9065188348809,88.44733301326956,87.9065188348809,7507660
2023-11-13,88.60129914946107,88.10930683589964,89.80994529264093,87.94670346514236,2449991
2023-11-14,89.03509882722395,89.81516668773519,89.81516668773519,88.48720577968233,7039523
2023-11-15,88.12558114011738,88.53786715089925,88.53786715089925,87.301220347731,6353966
2023-11-16,90.6359808767532,91.21222409312136,91.21222409312136,89.65169033361184,7747741
2023-11-17,91.32549354056962,91.65502882768556,91.8216631469833,90.83602227912218,6168554
2023-11-20,89.73921058976033,89.2326095164403,89.78305723116421,89.01406590047384,1424528
2023-11-21,90.66785923328509,90.43007358494478,90.70466285072622,90.33484768898865,8990001
2023-11-22,89.38760865580022,89.60632876462594,90.01510223849317,87.7445002244118,7450219
2023-11-23,90.48763661820315,89.9346993328431,91.0874799916154,89.9346993328431,2650824
2023-11-24,92.10545907262244,92.4338143112679,93.39733509719036,91.78371923394002,6265481
2023-11-27,91.01767197689024,90.90830268560389,92.6100959979881,90.90830268560389,7702692
2023-11-28,92.37844460070758,92.20531778468052,93.5275061105221,92.09837183298148,9527835
2023-11-29,92.99661472287642,93.32719907410846,93.64099310006546,92.25269583432052,2773055
2023-11-30,94.18984520990836,94.39907067261493,94.86651190132471,92.6674447497106,6192859
2023-12-01,96.91681969398456,96.74190122994295,97.78415193878531,95.89562420367326,1281854
2023-12-04,96.60854456692608,97.16855039180648,97.16855039180648,95.5769557055453,7662314
2023-12-05,95.56458853181904,95.0480316714244,96.75698810950809,94.65643099176285,6830395
2023-12-06,94.33727961918076,94.6278080670793,94.97263235258264,92.72353349868504,2657153
2023-12-07,93.23002841445552,93.50650265012072,93.50650265012072,93.13265037833436,8083610
2023-12-08,93.16882051027056,93.02462012705035,93.94710350695998,93.0115313020093,8842680
2023-12-11,93.69217582715191,93.84495638946666,95.70201271969998,93.6265424313172,2806684
2023-12-12,94.12787836037424,93.5390550277092,95.24573955564809,93.03422696499962,2809858
2023-12-13,95.34285736325948,95.78335424471967,95.78335424471967,94.45869238727444,1479083
2023-12-14,95.4091233547826,95.32091660106036,96.0138043209052,95.18169759800564,2901740
2023-12-15,97.53703409747824,97.28210983209873,97.94064146425455,96.58585525279952,6648393
2023-12-18,97.19859497601205,97.70840609035314,97.70840609035314,96.7115384833238,7284725
2023-12-19,101.21314358984375,100.85669939440623,101.3445392010743,100.85669939440623,8752950
2023-12-20,102.21363654827094,101.49381679307687,102.25841784700611,101.1904309335337,7709914
2023-12-21,100.950545502503,100.16483268144128,101.09894482504656,98.22161775652046,8395873
2023-12-22,99.37941304744714,99.68053761377534,100.33731045620485,98.70574453370382,5584946
2023-12-25,100.14832013554766,99.50715589202392,102.36212178785128,99.49327432648045,9343199
2023-12-26,99.86270295716751,100.73889540789986,100.73889540789986,98.03458346514356,5301400
2023-12-27,100.98216459743794,99.93097590670214,102.36542129693709,99.93097590670214,5641094
2023-12-28,101.74948407521244,102.61255187636056,102.61255187636056,100.35179359255407,3707184
2023-12-29,101.68920425292112,101.79649524453764,104.31249015042012,101.54943395213876,8873491
2024-01-01,100.44840216469636,100.3998287769176,101.25568042682598,99.49125490739692,4770771
2024-01-02,98.21616661712892,97.94856729801452,99.82604430981324,96.63264871693106,2540724
2024-01-03,97.60744989649868,97.8022431879162,99.24501087801148,96.3239954300348,6875293
2024-01-04,98.91011715757216,98.89150489344202,99.4576719360161,97.2880263202283,2965730
2024-01-05,99.27721277587028,99.82487645435516,99.84208331805172,98.5404492874906,8343728
2024-01-08,97.47174927529808,97.52741911895156,99.05897594900136,97.39822278791868,8097037
2024-01-09,97.77368886669318,97.84716665499964,98.14437604457362,96.20738779801805,5062224
2024-01-10,98.3876842351346,98.2088094175379,98.58798223699684,98.14558905129218,2094316
2024-01-11,97.13246778212466,97.10481143731757,97.69746880846058,96.31340155460528,5300915
2024-01-12,97.4050094995241,97.5549166706386,98.39343338945254,95.29040253931612,7760403
2024-01-15,97.53875931587169,96.70472079966694,98.1720565778456,96.70472079966694,7620241
2024-01-16,95.91527012375025,95.26871227905936,97.0892157367686,95.26871227905936,2636675
2024-01-17,96.47798682853214,96.83652994589836,96.83652994589836,95.94592484007453,1801849
2024-01-18,97.3377762541754,97.42093456310572,98.08725107504031,97.29533460248405,2161068
2024-01-19,98.96777213600252,98.87673003145764,99.19914484446966,97.29021788472006,8370131
2024-01-22,100.58164264250414,100.59091321884452,102.14658804125894,99.95537168656855,2035891
2024-01-23,98.5534097431146,98.7246865542532,98.8795034941279,98.36161746036402,1753494
2024-01-24,97.21629861659454,96.95393142528376,98.02662462096808,96.49449619486197,9811785
2024-01-25,98.01595410092835,97.6345226997205,99.97013311324504,96.72212144220836,8611432
2024-01-26,98.82035038071352,98.91711786435928,99.18999439365896,98.21579802156,4704697
2024-01-29,99.63321844825698,99.14582630487725,100.8563845773494,99.14582630487725,6277420
2024-01-30,105.44093563094432,105.65616839362654,106.71639243882802,104.98827534872886,6327580
2024-01-31,106.39658454261452,105.49083914066873,108.17614443621277,105.49083914066873,8272003
2024-02-01,108.26208741947327,108.81918010735524,108.81918010735524,106.73957877755755,2760511
2024-02-02,109.8654517979475,110.1250624775669,110.64001625850558,109.77414748510972,4541815
2024-02-05,110.9938654356756,111.13595408506544,111.13595408506544,109.32371812854043,9434610
2024-02-06,110.52446808665916,111.06752507812983,111.14155593690846,109.6844202756303,8389844
2024-02-07,111.83800036153998,112.7693170191497,112.7693170191497,111.74580139035504,5610146
2024-02-08,110.59745096237786,111.1583846799956,111.1933013569306,108.98543615750572,5139289
2024-02-09,110.25987667417044,109.24500384557402,111.2750102424714,109.24500384557402,6351826
2024-02-12,109.5122647386209,108.81161788094788,109.69773561260278,108.68856122448204,7390459
2024-02-13,109.70151420740603,109.35879648701535,111.2523804170804,109.35137493651212,2784006
2024-02-14,113.56518820906815,113.58000338420698,113.69150229497636,112.04290313719268,7072310
2024-02-15,110.44112595767884,110.72698018309264,111.43941173453004,108.37016436855366,5913478
2024-02-16,111.63321674253103,111.22813116056447,112.4543124775485,111.22813116056447,9303143
2024-02-19,108.9885434450128,109.09032063313428,110.33574339229786,108.81401704354694,7353300
2024-02-20,108.27151021687014,107.86257796248044,109.4530881655871,107.54464017740614,6968333
2024-02-21,110.09418085725686,109.75755809925673,110.7648064817589,109.75755809925673,7210958
2024-02-22,110.25538078840256,109.4799210140364,111.45971438649264,109.4262941382819,7601457
2024-02-23,108.52810106554712,108.02711731034216,108.87149314761184,108.02711731034216,7679155
2024-02-26,107.417906817313,106.69193116225054,108.72099097427964,106.56283250421012,6737580
2024-02-27,108.56663028574648,108.0368939324378,108.7204875634303,107.3984455937359,6525724
2024-02-28,107.43151193970915,107.9974835959714,109.92320273137578,107.4086165133216,7025095
2024-02-29,107.83404479894594,107.32215718739408,108.25817533408072,105.78391398315766,1225391
2024-03-01,107.96167475873176,109.38265664035524,109.38265664035524,107.89618432821524,7698541
2024-03-04,106.96043762409772,107.2242651169278,107.29106994697683,106.20272264605155,1191387
2024-03-05,110.45367581344728,110.55575495987333,110.60117665149384,108.7817226254892,4632632
2024-03-06,111.55918294410036,111.08039448094672,111.72927704780273,109.54761505392833,5608474
2024-03-07,108.22611375088005,108.60507283422896,108.99247225279292,106.51166498323434,3535394
2024-03-08,108.58291519594916,108.27039302959938,109.62173046127192,108.27039302959938,6596526
2024-03-11,107.55932609982054,107.62494256702465,108.4047310667585,107.01214489313324,4291070
2024-03-12,108.988413088406,110.38351084439644,110.43930275899854,107.26509843435976,1686268
2024-03-13,107.74727363062873,107.6955226691259,109.72573485840664,106.78289424926216,1801955
2024-03-14,107.61570918613197,108.23410850641665,108.23410850641665,107.09585960956085,3013148
2024-03-15,108.4846855030869,108.10326613642204,109.6816692957407,108.10326613642204,7835735
2024-03-18,109.9477455452716,109.92851101702072,112.31480021627904,108.17514531128892,5467223
2024-03-19,108.02317115891614,108.979608659674,108.979608659674,107.05437688971828,3444291
2024-03-20,107.53517448071386,107.19806942094952,110.21602586158856,107.19806942094952,1147745
2024-03-21,106.82284216438688,107.79089669559676,107.79089669559676,105.87084530005022,4792824
2024-03-22,105.82939630308005,106.203901103388,106.71676602773924,103.55214305429656,1137686
2024-03-25,108.6848653479765,108.3792072189726,108.77380147612904,107.90325453131236,6250295
2024-03-26,109.39943852151326,109.74536377935992,109.74536377935992,109.16846322568664,5151923
2024-03-27,107.38503829109844,107.90722727516514,108.37198892427932,106.32495517786523,6679980
2024-03-28,108.91720041520028,109.25582941657515,109.25582941657515,108.77423900129342,6149534
2024-03-29,112.43874869274362,111.55597817938911,112.73940126478664,111.55597817938911,4314344
2024-04-01,114.23630459656646,113.82097727706136,114.603800282333,113.82097727706136,1049976
2024-04-02,111.68991459548076,111.55168791915308,112.43610425257523,110.96392726809064,3522620
2024-04-03,110.93449861913872,110.89321244345012,112.03501582568656,110.74740240439466,3027320
2024-04-04,113.09812816539848,113.44911242758585,113.44911242758585,112.59830156313348,2812105
2024-04-05,111.9541358506618,112.05360766065822,112.80022381320522,110.73338898618708,6761703
2024-04-08,112.75542422686482,112.00258762858827,113.36036817700152,111.16452143652772,2947238
2024-04-09,114.12196480870324,114.3389094375675,115.14731412270028,114.00945409507226,7330034
2024-04-10,112.59227889124438,112.93601509384446,112.93601509384446,112.57105567120836,5809045
2024-04-11,112.54804359832784,112.8630601970262,112.8630601970262,111.7509621204714,9597467
2024-04-12,107.13234315156804,107.71127600937665,108.2956885154224,106.88249324553804,7402891
2024-04-15,105.53973359846908,105.97979320863382,106.0407288488472,104.53379573420762,8031845
2024-04-16,105.19266383406593,105.43417571263382,105.43417571263382,104.8906302761788,6394418
2024-04-17,103.27639561400952,103.24016330513382,104.12095517236966,102.6438923680878,1045475
2024-04-18,105.8568771462609,104.97775645884118,107.3285074435022,104.97775645884118,9080552
2024-04-19,103.6389510826056,103.86157699058997,104.21705983313932,102.4536052380816,4303364
2024-04-22,103.0066843226825,103.1136504228291,103.1136504228291,102.89486056925163,6396364
2024-04-23,103.26019496543395,103.40041138382036,104.61479961658593,103.22588161230748,4239254
2024-04-24,105.54421747532824,104.87045032858978,106.66838335624396,104.87045032858978,2099577
2024-04-25,103.3237853768358,102.76529110702894,103.6391550952803,102.76529110702894,7483485
2024-04-26,105.1781844978108,105.73202802337202,105.81925836633457,103.198889836767,5623037
2024-04-29,105.24691801175814,105.22610272158369,105.44369954571674,104.66940195799792,7959972
2024-04-30,103.75003006289388,104.10355865209534,104.10355865209534,103.65370345004813,8232024
2024-05-01,104.52105381813006,104.53585315070792,105.07469426698198,104.35397023261874,2602970
2024-05-02,104.88540328234996,104.90100820580564,104.95934621002635,103.80752206635732,9191922
2024-05-03,103.99353614572604,104.4814134001846,104.499466408548,102.67728180473712,9274125
2024-05-06,104.15441739852577,103.88567570843044,104.22157034964236,103.2522580317154,2531064
2024-05-07,103.604512909272,103.65430564064916,105.65118542302848,102.60011149880242,5411887
2024-05-08,103.83272880464926,103.59273228122326,104.80806637667918,103.38916124141828,9615797
2024-05-09,104.91590769046334,104.68797986001762,105.06707845741768,104.23791244259704,3076198
2024-05-10,107.46434155248198,107.29821665910728,108.7643320426712,105.55651539122968,8466511
2024-05-13,105.52275831008497,105.63995915156802,106.15581965387165,104.26319980101042,2468919
2024-05-14,108.95177316815798,108.69097061199774,110.6195533427828,107.95033839786076,4281941
2024-05-15,105.8159976476735,106.4803930838222,107.10564265999626,104.7572214855501,4410580
2024-05-16,105.62798627760876,105.15550843839532,105.85344168402548,104.91962365519042,5999111
2024-05-17,106.61294169794908,106.5133270194292,108.202248685105,105.12839347942732,4685104
2024-05-20,107.11560871298455,106.88009841309932,107.2748547647247,106.84776986680627,8659791
2024-05-21,106.16865394567806,106.93677241703304,106.93677241703304,105.86215180544473,2420858
2024-05-22,105.89029738500224,105.9943636036885,106.53983128959324,105.61464181576928,2748982
2024-05-23,105.16018229996313,105.70272709934184,105.70272709934184,105.0189429825879,7563614
2024-05-24,104.2830968118917,103.50850263088508,104.68789961937236,103.43756083543366,5896799
2024-05-27,105.66422542632608,105.80531372379092,105.84429440769992,104.82579171590932,9466685
2024-05-28,106.28291401088474,106.75567677764812,106.75567677764812,104.42452327731516,8479816
2024-05-29,105.2313887039341,105.27468299623187,105.27468299623187,103.85881335292916,7007509
2024-05-30,106.70399656083195,107.272451632215,107.272451632215,104.93005116709428,5445818
2024-05-31,107.24919986439384,106.97180600253203,108.5261584673174,106.14180232200724,6122964
2024-06-03,108.61050664200934,109.37585633957522,109.64182219935232,107.38678648453936,7433636
2024-06-04,109.69057650809653,110.95141381066242,111.31936965024624,108.49388914128367,5095077
2024-06-05,108.3814276862949,108.18480288029444,111.14940387428366,107.93618129587044,7263998
2024-06-06,107.52492008664792,107.28540697158785,108.5295468245616,106.33601202546409,5630232
2024-06-07,108.78397282427336,109.57449751158332,110.2709177760984,108.55017318909042,1920114
2024-06-10,109.83434234620036,110.70179868527391,110.70179868527391,109.49601491596414,9990499
2024-06-11,109.85482382496788,109.56763034412766,111.14024942829838,108.99832912081057,9147047
2024-06-12,110.1030859222288,109.87176659609835,112.0871219917193,108.66039555764227,3182926
2024-06-13,112.26826018220206,112.1100828432876,112.87615096669266,110.70135025018352,3485670
2024-06-14,111.32817395332064,110.57979785150036,112.173327530758,110.57979785150036,4344250
2024-06-17,112.29744832660188,111.78163697914968,112.94485479595546,111.78163697914968,5023278
2024-06-18,112.01301126668449,111.4506271115868,114.9153157613093,110.12734145476436,1537977
2024-06-19,111.70327086627329,111.2744433693468,112.31344378189672,110.80308764306484,4668280
2024-06-20,113.60017702649316,113.58047597975674,114.04526707022734,112.50410386325144,3723408
2024-06-21,115.06348876549042,115.19823658672009,116.7651760122784,113.2045428048198,5784808
2024-06-24,116.52509936281184,117.42846048274806,117.42846048274806,115.08677311337,7637640
2024-06-25,118.8651776282888,118.27182997634712,118.8833757077029,118.16094393426258,7837388
2024-06-26,118.96205959760124,119.54754469675538,119.65119669660056,118.93064676527058,5654419
2024-06-27,120.23843857760934,120.10979015509584,120.38222014543588,119.90157717474372,9430899
2024-06-28,119.7389679415681,119.7093542738464,120.90411064873965,118.76955704239532,5622580
2024-07-01,120.38106759286411,120.78724504736157,121.8215131410798,119.8705783802928,5589058
2024-07-02,120.20625672929188,119.53146567149416,120.39681919483654,119.53146567149416,8245136
2024-07-03,120.44125268570085,120.67154223004898,120.67154223004898,120.4238461896135,9379966
2024-07-04,121.57669517736844,121.67787872426604,122.71133151915892,120.912540842371,3122827
2024-07-05,120.14533502605772,120.44116363654904,120.6779179718628,120.1376189684771,8432300
2024-07-08,123.9762662471931,124.15551649113036,125.07321161569747,123.4352513136887,8637174
